IC50,Cancer,Drug,MOT_2D_activationsegment_EXP,DOM_Pkinase_CSV,DOM_Pkinase_EXP,PWY_R_HSA_162582_EXP,GO_0006468_EXP,GO_0007169,GO_0007169_EXP,GO_0008284_EXP,GO_0018105_EXP,GO_0035556_CSV,GO_0035556_EXP,GO_0046777_EXP,FAM_CAMK_EXP,FAM_TK_EXP,CLS_average_ploidy,EXP_TXK,EXP_ITK,EXP_MKNK1,EXP_CASK,EXP_TSSK4,EXP_CSNK1A1L,EXP_PHKG2,EXP_ADCK2,EXP_ERN2,EXP_RYK,EXP_FGR,EXP_MAP3K21,EXP_NIM1K,EXP_MOS,EXP_GRK5,EXP_MAP3K7,EXP_CASK_X_EXP_APBA2,EXP_CASK_X_EXP_CAD,EXP_CASK_X_EXP_CALM2,EXP_CASK_X_EXP_CALM3,EXP_CASK_X_EXP_CASKIN1,EXP_CASK_X_EXP_CPLX1,EXP_CASK_X_EXP_EPB41L1,EXP_CASK_X_EXP_EPB41L5,EXP_CASK_X_EXP_EPS8,EXP_CASK_X_EXP_LIN7C,EXP_CASK_X_EXP_MCM4,EXP_CASK_X_EXP_NRXN2,EXP_CASK_X_EXP_NRXN3,EXP_CASK_X_EXP_POLR2F,EXP_CASK_X_EXP_PPFIA1,EXP_CASK_X_EXP_PPFIA3,EXP_CASK_X_EXP_RAB3A,EXP_CASK_X_EXP_SDC2,EXP_CASK_X_EXP_SDC3,EXP_CASK_X_EXP_SLC18A2,EXP_CASK_X_EXP_SNAP25,EXP_CASK_X_EXP_SPATA2,EXP_CASK_X_EXP_STX1A,EXP_CASK_X_EXP_SYN1,EXP_CASK_X_EXP_SYN3,EXP_CASK_X_EXP_SYT1,EXP_CASK_X_EXP_UIMC1,EXP_CSNK1A1L_X_EXP_AXIN2,EXP_CSNK1A1L_X_EXP_BYSL,EXP_CSNK1A1L_X_EXP_CTNNB1,EXP_CSNK1A1L_X_EXP_DDB1,EXP_CSNK1A1L_X_EXP_PER2
-0.725057,908127,157,0,3.137779,16.6161041972673,22.586088265155,25.3219685655234,1,3.36029099504444,4.40813004434819,10.1417195919087,0.826297,14.4882381366138,14.7064592064846,18.7331920179823,3.36029099504444,1.88006043102726,2.92183823507944,3.00041879896586,3.78244716866153,4.98255432000475,3.13059558730464,3.04215371262134,6.16238310315984,4.09667500282671,3.49957248595201,9.50794062945642,3.36029099504444,3.51044457994316,2.64754716265769,3.19411483838376,3.20144592399631,7.16603783629246,24.1389082939778,42.8808918041218,55.8339863679397,25.1131121331049,19.4889999900062,16.3887458369531,17.9901221117354,19.8546504570687,20.5745026403358,27.5414205387225,30.7816973480004,16.8784100610863,14.6752675023943,26.6682567964919,31.1740813061092,19.8740454132703,18.4493582924464,15.8669958140345,19.8749025600502,15.8870479255732,14.2856363331183,17.7159666552398,17.0971063338051,16.809825388508,15.2551818489643,15.7354003006471,25.5902329142086,9.7611858380507,23.1405599528243,23.9086740847721,20.7998440643025,9.55309345956899
-0.12478,909264,157,4.62667388935924,1.487785,7.05061897992239,8.13753771030169,3.80870859354615,1,4.62667388935924,0,7.05061897992239,0.832261,4.03436292680707,4.62667388935924,4.03436292680707,11.3354710342638,2.16721175173861,2.9866342956843,2.86861877898886,3.83008708470155,5.5006267584093,2.83148628119008,2.84895620071383,5.92195069009527,3.80741860061807,3.23448922015388,8.5196995396316,3.31648573922943,3.36767298821602,2.72642415532049,2.99335851295175,4.81532893665577,7.92540403075559,32.6021655566136,45.7704036553353,63.5018006124177,27.480268421669,19.266788135684,16.1618187615879,18.8122440262068,22.0877668854006,39.5828184096934,30.780817168958,37.5388608116818,19.2000096761753,17.6072982932063,28.1384596987177,32.154642487447,22.2202616759585,17.7656721048915,53.2920980389635,25.1847082578597,17.3256716036446,22.2872285142848,19.7590630013041,21.5024569267467,19.8534506121011,17.0148332954785,37.5693525477414,27.2505439607211,9.7712377115997,21.4701916847648,23.0179707857252,18.5254267281988,8.58593106152675
-0.607832,909716,157,0,0.748969,2.84114301680451,12.120370089766,12.2702746873484,1,8.89142162074522,0,3.02708318463593,0.635086,15.2973578719844,5.05158664258081,14.3213286434495,8.89142162074522,4.66488876984582,2.87762190672737,3.07069367929837,3.87908231920981,6.63059546431804,3.07780730049217,3.03946369244221,5.79795415664248,4.24958819153717,3.44778410952465,9.66739529884181,3.25981757322621,3.06467005541734,2.63663418219276,3.07799761500667,3.45149042706576,8.69243590230268,26.8102738339665,57.6188756223933,75.3584943368782,33.936603158456,27.8563020539427,21.4723310025331,23.0651293620056,26.5667995824769,41.6287275889173,41.901179351927,40.4412779438201,21.747715370903,21.893659623363,33.4773366196791,41.6398863738658,27.9710267802713,20.6398643704809,62.6642786383329,41.452257850083,22.7783057994267,19.2742757112375,24.1356513076772,23.9069748564918,23.1384213353665,20.0455902797409,40.2928093739334,35.4826265647463,11.7171540727001,23.8145989646934,25.6676180485027,18.4146672959501,10.4712889311727
-0.718715,909720,157,4.77950400043715,1.528114,7.9326979735509,3.06624816584776,18.2244028930867,0,0,4.77950400043715,7.15078359325123,0.725143,3.15319397311375,6.29411529939831,6.21944213896151,0,2.13184640379453,3.00998151654085,2.98420269297796,3.7966705516363,5.70583208655019,3.14412371724234,3.00991167714262,5.3260040869937,4.63481775639947,3.14415725423894,9.02218076146045,3.14861605125308,3.32252743192194,3.12321235473481,3.10787672766869,3.78668994795298,8.01279890866785,21.0893974488577,44.7622656285189,69.0649733061558,28.1133135921548,18.3044251746731,17.5497509062353,20.0129399083331,21.7444920045132,45.0452988938635,33.7844926761339,34.5569949591534,19.2430941554525,18.7800606022967,28.4937689253458,36.1120675996476,20.2800091962359,18.2442209545771,18.2488554813766,18.4479183586845,17.4416885049163,20.001082428487,21.7477143391799,21.8473358903015,18.844759283699,18.1795193748709,32.5549986606937,29.8793166794214,10.3462180046669,22.3885685249306,23.7674699125286,17.4347066540975,9.02556695640756
-1.991456,909732,157,11.5841906838272,6.271797,41.1815563983755,100.853733379192,127.052097069127,6,18.4460602656474,6.83645291605307,57.4406839990083,3.082788,52.0096174872134,61.2613577953252,47.9060811754857,39.5823078469503,1.96699891780694,2.81455317933384,3.00771774751261,3.76795531474944,5.70421487893986,3.06978735958121,2.97326620304725,6.75915161456509,3.77908799507298,3.53386860511764,9.56579339072728,3.15829545170002,3.62812119377354,3.10507488600673,3.30731882241632,3.70522044627392,7.94226707917782,28.3196692408462,48.0102707210251,66.2829972366899,31.6227185079448,28.6441842430981,18.9450935796327,22.4403890338292,26.0790073319577,20.7806734701703,37.8142517104017,33.6284218950593,24.4852015980979,18.7544310311524,28.4442412175651,40.2096271254723,25.0994439110978,21.3893519920115,19.8501075487246,20.879751263077,18.6468415108308,16.1491951082344,19.6470726769422,18.8401364381199,20.5619125407659,18.083747214369,17.0278236725511,32.2467538188895,17.9140301051474,21.4474375232019,23.9392744410855,19.5266892345866,10.1421016731665
1.012185,909754,157,14.072402381671,8.882359,65.0849941340532,226.54696413521,213.087927768491,18,54.8625691757939,48.0419437209435,122.709286059998,4.978115,144.704152753648,186.742910955599,149.672903595293,131.806972459171,3.21850492068932,4.14228881182729,3.3409601197685,4.36940872927677,3.87820412731284,3.41622108333247,3.22394044155025,6.61779107122798,3.61135374179923,3.60739090113098,8.39260447014922,3.4325402901541,2.79180685265022,2.68974774078592,3.26989342355663,3.58279105950505,7.97351398547226,12.0255430759655,30.4185621621819,46.500197874733,21.7230194434962,14.6576215554627,12.3055503140536,13.3526843623959,13.6269596162738,33.0080255464911,25.0319034085372,28.3127135834337,13.4956596933188,20.1314566028597,21.704059972483,21.17663301863,14.9956409674352,13.0081761888706,13.5128160725566,13.1919166561405,13.5836746150219,11.6335498814912,14.3834667343483,15.7774435376603,13.4564817660553,12.7017474133069,12.2833084606158,19.8691231500236,11.1792410951869,23.6632186020629,25.7975097842224,20.9459132064783,9.68495695549145
-0.709941,909756,157,4.21503614483499,1.636219,6.48027486511372,31.7633385941845,26.2350543676775,2,5.94063153991556,3.01504905563185,8.25753065258126,0.798924,6.55097526349452,10.9933749591304,13.597619641009,8.92500378151222,3.45596913924664,3.36394892544025,2.928735103119,3.74441729576391,6.19404859195984,3.01078111267251,2.84751380001398,6.04310021707686,4.24487927312892,3.27512630074481,9.15627016554187,3.36082910059642,3.15143546088352,3.11153761133286,3.13694055875301,4.72194109956008,7.90613919279608,33.7478877771547,41.2175453395325,72.1516521687496,34.3894097916684,22.6882527757451,18.5098877550295,23.3097868323123,24.4681959628811,44.2347094818373,38.6904248193643,34.7854847197431,23.4392957922579,19.3839789188085,30.8160948698362,38.4757728027605,21.4031727981804,19.4078515446768,25.3263051428404,24.8277678650854,20.1524031361485,39.2383903834189,21.4592985408811,20.7113464391297,23.1704897947352,18.82182466041,18.3627689524074,31.87244294222,9.81325065630441,18.8749035430362,23.5285176464286,18.8102573723317,9.782393016436
-1.826004,909759,157,6.72441454367375,1.542851,6.02610626371887,27.8617811442127,18.0619701231819,4,11.3128169111062,5.74476642936469,18.8650319219871,0.757264,15.2590752617655,20.4628538956297,29.3794950169434,14.9916415657332,2.04111669004433,3.25217527203203,2.72681078899648,3.7280924864311,6.10679086352174,2.79406084116358,3.01467303218864,5.71557473324841,4.46281644506676,3.24288129456119,9.26560561658086,3.20311030906481,3.33925075126237,3.12531002957306,3.13792485948154,4.37580213047733,7.66368142069711,29.7767447852095,42.6734415026154,74.5601601836068,30.8240288032507,22.1408665669327,18.4175939229746,20.9696959161809,23.5311927456359,53.5134818181303,36.6782108506866,37.909560610681,20.9964393923428,47.371281706924,30.2163375562337,40.2024069208198,21.2524195413487,18.0801767847666,47.3516049187431,22.3846102039795,19.3192030642126,27.3522077270819,21.9286731034885,21.6340032224865,18.6973278150796,18.3445682570796,32.3446238241865,32.8580978913783,10.2147670510184,20.3861302928308,25.7813396244431,18.9558426858493,9.60845841223225
-1.782953,910784,157,3.01449968693165,0.476115,4.71473625096209,14.6355598141888,0,2,6.1839192266578,6.1839192266578,4.71473625096209,0,0,6.1839192266578,3.22136761117504,6.1839192266578,1.97494993380262,2.85436692638853,2.93968941226944,3.64478406145328,5.68098437439543,2.87499499812677,2.77318736374969,5.89146056575592,4.22148778316169,3.34729582218654,9.33769980098512,3.11769392480373,3.10259991467501,3.55640088590729,3.10105110931149,6.32109622776577,7.43884995484056,23.3663604123071,46.820460746949,60.1111419695536,34.3403859705938,22.1535941729164,17.9030953691571,22.5891061330577,21.262351023544,22.1427963526205,38.2868280500031,31.6693654603668,19.4733607172363,18.0660043321278,26.4014559637519,32.3586561233379,23.2561233354525,22.2658646965787,19.0701693833602,22.8478253879304,18.1875313747749,45.7599089185539,21.156796069729,18.7098201035608,18.1250952000959,17.2677931664644,18.0391770786673,30.4719051093984,9.33668730420059,21.109889655766,22.483637077319,17.7245734742585,9.13510997793352
-0.875008,924248,157,0,0.770379,3.10844531088809,12.7907332328478,4.90797785957568,1,4.90797785957568,0,0,0.817771,4.48547142596402,4.90797785957568,6.79908915559507,4.90797785957568,2.03055254656326,2.72596979489081,2.87916211019641,3.77213933019867,4.83802431671213,2.93660526690427,2.97622252866574,6.60550499979263,5.00294483546806,3.69130769680109,8.36420951311818,3.03683879447242,2.72326127854733,3.06125587580208,2.96777444626847,5.57782962078941,7.35552680568184,24.4314104409686,36.0227234598339,60.7530609367347,31.5393664597549,23.1224747063274,14.7900032980285,19.1108418665278,19.8274155287018,18.5236735311086,30.3703675109563,39.1752013434852,30.1438293217563,40.883079289374,25.7824194425443,30.8014606109755,25.1909484311573,19.9162901968243,22.7936704009152,20.9813886225062,16.1101453024882,13.9097781582024,18.5855647733169,16.7281236480645,17.1923949780929,15.1250173104285,13.8745813710451,24.424600198718,11.0411235576678,21.5680048444885,29.0657507948258,20.1602655715034,15.2560733825491
0.065795,925343,157,0,0.798618,6.57558341849892,10.3411729881168,24.178323689266,0,0,0,26.3717425027683,0,16.9777705793187,26.7678587381686,16.5700287476674,0,2.75521979571072,3.19928963787254,2.94428556109985,3.49543890617961,5.44844799538324,3.10555511212778,2.99629818350298,6.13753919019173,4.23903905706636,3.3954472805019,9.02188182116548,3.20868393648334,3.61174058016426,2.70102129644647,3.13253625655301,3.90915131522199,7.31700701566528,16.0003135946578,42.9042452289944,65.8989591363165,31.4185530932485,19.4097147363702,17.559193608907,20.9170023281335,21.3474701751509,40.8229478393688,33.892510453442,35.9640568731969,17.3771733791669,42.3574568235307,27.6314251755798,34.4107674488516,19.0835006605367,16.9458163204668,48.673146465396,23.591828020136,17.7642693804259,24.2045076310702,19.4502936802924,18.3518241049319,18.4449868069195,16.4191632692354,34.6383544935398,25.7839583210396,9.68082725449153,21.8566756170865,24.719682827536,18.9576188386754,9.02737647399975
-1.186433,971773,157,6.89287369585117,0.687297,2.99214488460604,10.6972041572739,15.8552579059476,0,0,3.31272307365199,14.5495530566862,0.687297,21.0757420101759,7.97725754988094,15.4971421636378,3.31272307365199,2.98292486190405,2.94052373372692,3.03718572996068,3.43064528796995,6.85470968696745,2.83853130834462,2.92232970989479,5.63103765086921,5.72215620313165,3.20521531302618,9.56381267730958,3.219951517889,3.56563233771557,3.06087355488305,3.02654160094063,6.27012049814441,8.2111645754479,29.606846063056,59.978509230077,75.2913957380138,35.9820471322292,28.9240551127152,19.9056054928372,23.416946631741,28.4036211795078,45.6092835023319,43.6790926958671,37.4679473194427,28.3333618338337,22.0662736287699,36.6057232427351,49.3233104876354,28.1746762854319,22.2639054709938,35.7998365467106,24.9986994756934,22.349673429112,25.6426824446676,24.7976545052551,24.726068027165,44.4954537797849,21.0313458221118,62.7754208573916,35.643310752701,10.1822951420445,24.0881286920324,20.0541014696366,19.0121858666914,8.83022223678763
-0.992556,1240166,157,0,0.721501,3.03594279873538,14.8596541063329,28.0941119243299,1,2.79668494730514,0,11.4189512092742,0,9.71797901145946,15.2617599700591,10.1167694542623,2.79668494730514,1.95410638538744,3.42530319155717,3.10206929510297,3.48918078386592,6.59206084206585,3.00175177373664,3.02387176035941,5.73205249283152,4.71495604268106,3.6888461859405,8.80177606374518,3.57429812371335,3.33224747885807,2.9603588188614,3.22330456121217,3.21112146453809,7.48102942586648,25.5082189626966,50.4553182909047,71.7029695865098,33.4530530216777,33.8635774611413,23.6075734360579,29.8757637251101,27.4973737680634,40.4119842981739,36.2696503234661,27.683792748272,28.1358248970692,22.7081295598954,31.061182477151,46.117172958743,32.5620809702718,31.1111111910149,62.792408929261,23.7276698366714,21.3485007014891,25.6337212978437,23.9982346409415,24.442524940396,24.1603523409904,21.3082839159349,60.6308488087469,41.3247361792559,12.154000482091,17.8073771459586,23.7510916295745,20.0573949215864,9.81531672571254
-0.406442,1240210,157,0,2.144656,15.0564177899732,10.5134644558502,10.4972910095665,1,7.36654122208566,0,13.7387997380976,0.784611,10.3681306325393,3.39139987762237,12.4959634901854,7.36654122208566,3.13449681679169,2.86040628304719,2.90439474840242,3.77200212643467,6.43724346560152,3.04666934872917,2.99491899911507,5.81234196438096,3.49710645942884,3.34988897433074,8.58116325396264,3.16071754915901,3.24631540104216,3.16634438716393,2.81486200171543,3.17292266757532,9.95282400593668,43.5891437955044,55.3549008985164,74.6801050584679,33.0157309835443,29.9476971248436,19.7777580981932,21.8272015563928,26.3234913124812,29.7354092016535,39.9167553625552,47.5523836143966,22.818052617065,24.2203980523209,31.1423861129702,35.7246092244852,27.2924439470329,21.2353301961861,65.5058845920553,27.9871631549068,21.2229137122453,18.378120166179,24.1437295868547,21.7239516779612,19.2461743132185,18.9873733913103,24.0713432964818,32.6847111649321,11.7825268923148,21.1268490333983,26.6577436198898,17.7643061883553,10.6958023850243
0.287834,1240215,157,0,0.702486,4.80191666562049,15.0996921094524,24.7635775485153,1,2.9385963605317,22.5256443107737,9.74279044647883,0,15.2253804848299,8.897577699056,6.44865698441738,15.0996921094524,2.60365413473126,3.12080673629089,3.04118194397227,3.70671714480133,6.18150460587114,3.22098417861855,3.06626298428631,5.71190459374605,3.89309606032682,3.32473257140749,8.51092522422611,3.50351214951488,2.94503757811366,2.69892820829526,2.97408597577493,5.15636562952586,7.31439539950444,32.1079460558347,47.9574786532614,72.0921985592222,34.6065010005639,22.7491216973523,19.3879021643463,22.4045143033807,22.2098831703133,45.5797494422718,36.6120589934096,41.9448446383118,20.2542938545508,56.464181325929,31.0391471671831,40.4794223276845,25.1604923139514,21.1179320347842,62.3345899611116,25.154005431549,19.3418121977499,36.2653270779139,24.2921565861883,23.5453334803488,18.9541396692862,19.9697438442883,18.7139648085023,33.8308085797574,10.8710212044875,23.4191049731814,23.2208666705779,21.2889306413116,9.33880152887145
-0.671804,1299061,157,0,0.479483,4.26750552253949,0,15.4459794167325,0,0,0,4.26750552253949,0.479483,10.101100002316,10.192109461527,4.26750552253949,5.87715122980399,3.63305687237881,3.0711506377725,2.78630949299873,3.62702852899439,5.64138935126471,3.15777839037929,3.18127532197681,5.97787711112365,4.45078543823225,3.68778099796854,9.42841204905442,3.2350100157199,3.7635096325809,3.04162505431827,3.00196570984064,3.94485852620976,7.55816565235837,22.5179471411059,43.1528918290962,67.318145561615,29.3023977223777,21.5377771519712,17.6379555000136,20.8513043310631,19.651277855075,36.1426125933994,32.4418707020348,40.8128133189443,27.9260477309851,34.0642556174822,29.6458337115965,33.1231179302534,21.8847189048165,18.7491107852515,25.4836954967113,22.1039415678599,19.0289448814855,17.4515123125621,19.8268334978654,22.5355419245585,17.9993361577879,17.4029878597239,15.8294295838113,28.4533267969104,10.5490936658106,21.6560187020706,26.6887232282875,18.4636891389442,10.2309637186438
1.321648,906999,158,4.71541553166297,0.586628,3.1913056651053,34.8070705630319,47.6010811045883,3,9.05334161836064,13.3467341133573,3.1913056651053,0.7194,18.253111415949,16.4628839524491,21.2438362832415,29.3859764758915,2.89251495221525,3.39838928168615,3.00729209124969,3.57382435146534,3.84165834816988,3.06052545543746,3.04959341713742,6.23864297907384,3.72363251138724,3.44415628991145,8.97224312344867,3.44298818747511,3.2434265209733,2.85336667858968,3.45699948026767,3.9544021740069,8.78586779835588,24.2406802140797,28.7630481303722,43.4807924730749,20.0209043811771,13.740245788536,12.1107016083268,14.8340314963454,12.4214920265039,21.7394157230826,24.0065603139667,18.1494976086995,13.591220907651,12.1227171080821,18.5726225988867,25.0801915148178,13.6342142508027,12.6897139393828,14.4220601013168,15.2464600977948,11.9916176754026,11.7972963198917,13.9889316756937,13.4100609380862,12.618923459015,11.5099548922405,14.9836165411161,20.4572018163411,10.4270650762393,25.8560865031102,26.4048686541258,20.4440221709502,9.13421235033116
0.692905,907298,158,3.01070092944957,0.749429,3.01070092944957,9.6814250918544,16.4508818356045,0,0,0,8.10697734964667,0.749429,19.1543564594419,11.3546054154074,3.24472465432402,0,2.04639147244569,2.8692339634829,2.9905243840846,3.86263980363287,4.95349822052939,3.20146546371133,2.97681814898822,6.24226225196736,4.45624148667501,3.54745176633654,9.63248474998846,3.15596015317496,3.28739674898809,2.73482873866287,3.07129164416679,4.33627849402172,11.2714181758184,15.0087505106362,45.5777167572954,56.9832492221347,29.8434337781834,20.3395668733715,17.1440907803446,18.6418191741998,20.2632987488916,16.3774252855919,31.5284313247288,36.5692787954719,17.0670537710162,15.7524854453317,27.8164010223143,29.9884632269205,20.8477200179726,16.2212951842673,17.1619140533753,24.951669706638,16.6624803440481,14.2066409620281,17.5949640164386,16.0076443347727,16.9986698399692,14.9882471806576,15.2659540324498,25.1751695559155,9.30793858783721,23.7238652188481,25.095792985122,19.7154746319615,10.7262362406862
