IC50,Cancer,Drug,EXP_EGFR_X_EXP_CTGF,EXP_EGFR_X_EXP_LPAR1,EXP_EGFR_X_EXP_PIK3CA,EXP_EGFR_X_EXP_SDC3,EXP_FLT1_X_EXP_GPC1,EXP_FLT1_X_EXP_VEGFD,EXP_ICK_X_EXP_C1orf56,EXP_ICK_X_EXP_NTSR1,EXP_MAP4K5_X_EXP_TRADD,EXP_SGK1_X_EXP_EP300,EXP_SGK1_X_EXP_RPTOR,EXP_SRMS_X_EXP_LRGUK,EXP_TGFBR1_X_EXP_BMP7,EXP_TGFBR1_X_EXP_CAV1,EXP_TRIO_X_EXP_LPAR1,EXP_TRIO_X_EXP_RAC3,EXP_YES1_X_EXP_NRG2,REC_R_HSA_5672950_EXP_X_REC_R_HSA_6802910_EXP,GO_0006281_X_GO_0043068,Predicted IC50,Validation
0.877589,905963,1242,42.923792789,25.150823293,30.562885334,18.116242117,13.878485507,9.4310013054,16.840350672,9.0909281547,44.068738888,38.190680494,22.461329609,9.0729472449,9.935768594,39.216263118,36.259633167,48.21769919,25.656235856,0,0,2.5713526392,8
0.75638,905978,1242,46.5648385,28.450828401,32.109323102,21.5513969,14.541122603,8.910284793,14.957154927,9.8102486058,36.901078681,42.896116819,21.070747195,8.9924187106,11.056777778,42.152987929,32.826287882,34.319466397,24.089245105,0,0,2.063686582,2
0.474146,905979,1242,41.948711669,27.914656561,33.8662887,23.158454359,21.058409391,10.026647523,19.889617126,11.32755924,41.737856007,50.244290756,30.018433897,10.001899945,10.976104015,39.3857974,36.972219388,57.331554528,23.938992321,0,0,3.6745312626,9
-0.433257,905980,1242,24.031962577,33.634804536,31.372908933,15.32488749,12.320755054,8.4585910641,18.393329392,8.6875293143,37.177814095,33.136266741,20.230405892,8.2763608946,11.678958849,44.938032933,38.333797137,39.175287153,23.898572713,0,0,2.1333565642,2
-0.501239,905981,1242,40.54243014,18.380960856,34.530170746,18.144860753,15.137727453,9.0490632399,16.3057956,8.7386039041,45.792160248,25.116979853,15.603315776,10.072954528,11.005480865,37.439813301,24.705814787,41.770965566,23.030216495,0,0,2.5138238502,8
1.730303,909250,1242,27.213536033,28.269180876,36.480663998,20.888530553,14.994166862,9.1336898292,15.966024949,9.0908131717,45.327081155,42.234555537,19.801342155,9.0019661676,11.273655639,41.960025809,30.319535961,38.402564468,22.508981329,0,0,2.4827857413,5
1.471214,909730,1242,9.4032518559,16.65420112,20.327176097,10.397896125,12.544588841,9.396758002,17.130337085,10.464946273,31.712024415,34.229118389,17.381255349,9.5084793739,10.502920687,39.908912724,22.584626354,41.091489085,23.408489969,0,0,1.7836127323,7
0.5717,909781,1242,51.750955341,28.459675675,38.704041303,21.922064608,16.499140556,8.9624169229,16.527633694,9.7750050866,38.871446999,34.968820945,21.627509432,8.754587564,11.124854461,43.613839915,37.910716736,44.26238343,25.946538391,0,0,2.6292831056,8
-0.11229,910698,1242,46.139903198,27.55848957,34.179956577,18.513849918,19.199963862,10.895207926,18.388845119,8.6250068256,33.110345472,37.012350629,22.256860292,10.712541325,14.924391473,52.82467811,34.145732058,35.760318507,21.556947027,0,0,3.2932001787,8
0.949054,910920,1242,53.47618942,24.288492286,37.596093445,25.083398038,15.732991831,9.2066735393,15.163507557,10.124494255,44.133912777,37.806205653,19.831431624,9.892997902,10.975735843,41.69794873,22.049785046,35.948249549,21.706237506,0,0,2.3169824674,6
0.61128,910922,1242,18.339515651,25.015005238,26.780838547,17.392771256,12.920418851,9.2544751422,16.059482576,9.1871015337,32.393053459,40.32113883,21.988647084,10.022026977,10.702926388,37.534663445,33.665408475,29.180902926,23.919655766,0,0,1.8543953593,10
0.093929,910952,1242,40.910546146,25.58674391,40.036184801,25.938210447,16.269800882,9.0751677515,16.505457069,8.6020705143,44.997011706,34.860793914,19.419350255,10.230297244,11.859228181,40.309002167,31.347714742,48.949101803,22.9538967,0,0,2.9469893124,8
-0.0172,1298168,1242,50.656622226,34.575410175,38.974653694,21.219795424,18.599600715,8.0536408191,18.271635976,9.3100037264,42.256328718,52.602081047,28.379188919,9.5508547823,11.55601397,42.772968287,41.017380385,45.581449674,21.299544291,0,0,3.2716336865,3
2.473494,1298169,1242,46.795761522,32.586175416,36.223319882,25.508364535,20.830343857,12.124327519,18.375306648,9.912451154,35.579212793,44.287528173,22.403465531,10.436374882,11.051596243,41.218864563,37.882230762,48.437587861,18.320648217,0,0,3.4602485637,5
1.613731,1509073,1242,44.976598901,30.978753556,35.913125804,19.77916536,14.342230434,9.133072492,15.910219603,10.109219794,35.788953857,39.750348567,22.645906835,9.9678297918,11.886492306,41.234520565,41.514741819,39.359057516,23.874342558,0,0,2.4879800957,5
1.6736,1524414,1242,39.418770726,31.312756403,45.8759007,28.144431179,16.021274,10.129512013,14.716192758,9.2928714403,46.60341031,32.370177992,20.192679738,9.9789367728,11.64988037,45.834761759,28.172857082,42.863487184,22.42443346,0,0,2.7945950105,6
0.101927,1524415,1242,33.386825469,31.798795669,32.211223223,17.350864956,14.999712564,9.0143453461,15.686360184,8.929609264,33.146848955,36.716893801,21.644434342,9.6722081008,10.044590051,37.099866225,37.683980222,35.87281124,25.762357352,16.045531405,0,1.8125510246,2
-1.150457,1524416,1242,20.881510726,22.330841686,37.809810884,19.835430146,13.250008914,9.4457750613,14.794277853,8.9716111527,33.254287406,33.448816791,20.988775512,8.9985078277,10.334514008,39.990229768,26.126602498,44.239228578,22.756967589,0,1,1.8910997217,6
-0.501661,753558,1372,35.910788323,22.824643674,35.32335231,21.284622748,18.243474806,10.044527309,14.830475746,9.1844379033,39.640818012,26.388549516,17.314486779,10.027880666,9.5947131738,35.623545529,33.809901446,53.22196352,23.679037128,0,0,2.3377517535,3
-2.879109,753577,1372,42.664845865,21.921156811,31.952499426,17.975664162,16.95599617,9.2588230758,16.476668318,8.8986775094,38.36152326,30.699142536,17.877384427,8.6985847108,11.101425741,40.645326016,29.828884511,31.804130288,24.589782517,0,0,1.7835734057,9
-1.306008,905947,1372,37.253327817,28.650325315,30.923000583,24.071650542,18.587271614,7.7728611303,15.481067203,8.4450757851,33.132635014,27.956452195,16.537715788,9.3714724475,10.432184761,36.421067563,30.407652637,48.92367853,22.564900187,23.021893051,1,1.5878161268,2
-0.939774,905948,1372,58.560360675,29.592524579,37.23127105,23.161819177,21.462298759,10.392422187,18.338842368,10.43895736,42.559717562,33.709636537,22.599068732,11.307576203,12.655781679,46.068687804,33.073670463,51.593407945,20.213658125,0,0,3.6550583997,9
-2.693174,905950,1372,37.494454834,23.499136549,32.876479888,18.226734211,14.955356621,9.1728253135,17.078820577,8.9664917928,43.254125882,43.016719223,25.13113193,9.2670507994,9.7180940945,38.500949489,28.729375389,41.675413936,23.871537278,0,0,2.3584147339,4
-1.130813,905963,1372,42.923792789,25.150823293,30.562885334,18.116242117,13.878485507,9.4310013054,16.840350672,9.0909281547,44.068738888,38.190680494,22.461329609,9.0729472449,9.935768594,39.216263118,36.259633167,48.21769919,25.656235856,0,0,2.5713526392,8
-3.551847,905978,1372,46.5648385,28.450828401,32.109323102,21.5513969,14.541122603,8.910284793,14.957154927,9.8102486058,36.901078681,42.896116819,21.070747195,8.9924187106,11.056777778,42.152987929,32.826287882,34.319466397,24.089245105,0,0,2.063686582,5
-1.96947,905979,1372,41.948711669,27.914656561,33.8662887,23.158454359,21.058409391,10.026647523,19.889617126,11.32755924,41.737856007,50.244290756,30.018433897,10.001899945,10.976104015,39.3857974,36.972219388,57.331554528,23.938992321,0,0,3.6745312626,7
-2.417311,905980,1372,24.031962577,33.634804536,31.372908933,15.32488749,12.320755054,8.4585910641,18.393329392,8.6875293143,37.177814095,33.136266741,20.230405892,8.2763608946,11.678958849,44.938032933,38.333797137,39.175287153,23.898572713,0,0,2.1333565642,10
-3.001027,905981,1372,40.54243014,18.380960856,34.530170746,18.144860753,15.137727453,9.0490632399,16.3057956,8.7386039041,45.792160248,25.116979853,15.603315776,10.072954528,11.005480865,37.439813301,24.705814787,41.770965566,23.030216495,0,0,2.5138238502,6
0.197284,909250,1372,27.213536033,28.269180876,36.480663998,20.888530553,14.994166862,9.1336898292,15.966024949,9.0908131717,45.327081155,42.234555537,19.801342155,9.0019661676,11.273655639,41.960025809,30.319535961,38.402564468,22.508981329,0,0,2.4827857413,5
2.087878,909730,1372,9.4032518559,16.65420112,20.327176097,10.397896125,12.544588841,9.396758002,17.130337085,10.464946273,31.712024415,34.229118389,17.381255349,9.5084793739,10.502920687,39.908912724,22.584626354,41.091489085,23.408489969,0,0,1.7836127323,8
0.663111,909781,1372,51.750955341,28.459675675,38.704041303,21.922064608,16.499140556,8.9624169229,16.527633694,9.7750050866,38.871446999,34.968820945,21.627509432,8.754587564,11.124854461,43.613839915,37.910716736,44.26238343,25.946538391,0,0,2.6292831056,1
-0.182868,909974,1372,63.19443974,37.172786154,44.744246596,32.670893609,19.597666248,9.785302431,17.189824196,11.044202321,43.175300702,52.888579748,27.508773763,11.696108349,13.58576417,49.620288578,39.908826677,47.223392261,20.38644071,0,0,3.7381712526,8
-0.996645,910698,1372,46.139903198,27.55848957,34.179956577,18.513849918,19.199963862,10.895207926,18.388845119,8.6250068256,33.110345472,37.012350629,22.256860292,10.712541325,14.924391473,52.82467811,34.145732058,35.760318507,21.556947027,0,0,3.2932001787,6
-0.141043,910920,1372,53.47618942,24.288492286,37.596093445,25.083398038,15.732991831,9.2066735393,15.163507557,10.124494255,44.133912777,37.806205653,19.831431624,9.892997902,10.975735843,41.69794873,22.049785046,35.948249549,21.706237506,0,0,2.3169824674,7
-2.81701,910922,1372,18.339515651,25.015005238,26.780838547,17.392771256,12.920418851,9.2544751422,16.059482576,9.1871015337,32.393053459,40.32113883,21.988647084,10.022026977,10.702926388,37.534663445,33.665408475,29.180902926,23.919655766,0,0,1.8543953593,3
-0.325004,910952,1372,40.910546146,25.58674391,40.036184801,25.938210447,16.269800882,9.0751677515,16.505457069,8.6020705143,44.997011706,34.860793914,19.419350255,10.230297244,11.859228181,40.309002167,31.347714742,48.949101803,22.9538967,0,0,2.9469893124,6
0.056762,1298169,1372,46.795761522,32.586175416,36.223319882,25.508364535,20.830343857,12.124327519,18.375306648,9.912451154,35.579212793,44.287528173,22.403465531,10.436374882,11.051596243,41.218864563,37.882230762,48.437587861,18.320648217,0,0,3.4602485637,4
0.179721,1509073,1372,44.976598901,30.978753556,35.913125804,19.77916536,14.342230434,9.133072492,15.910219603,10.109219794,35.788953857,39.750348567,22.645906835,9.9678297918,11.886492306,41.234520565,41.514741819,39.359057516,23.874342558,0,0,2.4879800957,8
-1.374389,1524414,1372,39.418770726,31.312756403,45.8759007,28.144431179,16.021274,10.129512013,14.716192758,9.2928714403,46.60341031,32.370177992,20.192679738,9.9789367728,11.64988037,45.834761759,28.172857082,42.863487184,22.42443346,0,0,2.7945950105,10
-2.796439,1524415,1372,33.386825469,31.798795669,32.211223223,17.350864956,14.999712564,9.0143453461,15.686360184,8.929609264,33.146848955,36.716893801,21.644434342,9.6722081008,10.044590051,37.099866225,37.683980222,35.87281124,25.762357352,16.045531405,0,1.8125510246,10
-0.589189,1524416,1372,20.881510726,22.330841686,37.809810884,19.835430146,13.250008914,9.4457750613,14.794277853,8.9716111527,33.254287406,33.448816791,20.988775512,8.9985078277,10.334514008,39.990229768,26.126602498,44.239228578,22.756967589,0,1,1.8910997217,8
1.543187,753558,1373,35.910788323,22.824643674,35.32335231,21.284622748,18.243474806,10.044527309,14.830475746,9.1844379033,39.640818012,26.388549516,17.314486779,10.027880666,9.5947131738,35.623545529,33.809901446,53.22196352,23.679037128,0,0,2.3377517535,5
-0.404952,753577,1373,42.664845865,21.921156811,31.952499426,17.975664162,16.95599617,9.2588230758,16.476668318,8.8986775094,38.36152326,30.699142536,17.877384427,8.6985847108,11.101425741,40.645326016,29.828884511,31.804130288,24.589782517,0,0,1.7835734057,7
3.316477,905947,1373,37.253327817,28.650325315,30.923000583,24.071650542,18.587271614,7.7728611303,15.481067203,8.4450757851,33.132635014,27.956452195,16.537715788,9.3714724475,10.432184761,36.421067563,30.407652637,48.92367853,22.564900187,23.021893051,1,1.5878161268,2
4.956479,905948,1373,58.560360675,29.592524579,37.23127105,23.161819177,21.462298759,10.392422187,18.338842368,10.43895736,42.559717562,33.709636537,22.599068732,11.307576203,12.655781679,46.068687804,33.073670463,51.593407945,20.213658125,0,0,3.6550583997,7
0.714572,905950,1373,37.494454834,23.499136549,32.876479888,18.226734211,14.955356621,9.1728253135,17.078820577,8.9664917928,43.254125882,43.016719223,25.13113193,9.2670507994,9.7180940945,38.500949489,28.729375389,41.675413936,23.871537278,0,0,2.3584147339,10
2.819477,905963,1373,42.923792789,25.150823293,30.562885334,18.116242117,13.878485507,9.4310013054,16.840350672,9.0909281547,44.068738888,38.190680494,22.461329609,9.0729472449,9.935768594,39.216263118,36.259633167,48.21769919,25.656235856,0,0,2.5713526392,8
2.140941,905978,1373,46.5648385,28.450828401,32.109323102,21.5513969,14.541122603,8.910284793,14.957154927,9.8102486058,36.901078681,42.896116819,21.070747195,8.9924187106,11.056777778,42.152987929,32.826287882,34.319466397,24.089245105,0,0,2.063686582,9
2.432959,905979,1373,41.948711669,27.914656561,33.8662887,23.158454359,21.058409391,10.026647523,19.889617126,11.32755924,41.737856007,50.244290756,30.018433897,10.001899945,10.976104015,39.3857974,36.972219388,57.331554528,23.938992321,0,0,3.6745312626,9
2.667192,905980,1373,24.031962577,33.634804536,31.372908933,15.32488749,12.320755054,8.4585910641,18.393329392,8.6875293143,37.177814095,33.136266741,20.230405892,8.2763608946,11.678958849,44.938032933,38.333797137,39.175287153,23.898572713,0,0,2.1333565642,3
1.519934,905981,1373,40.54243014,18.380960856,34.530170746,18.144860753,15.137727453,9.0490632399,16.3057956,8.7386039041,45.792160248,25.116979853,15.603315776,10.072954528,11.005480865,37.439813301,24.705814787,41.770965566,23.030216495,0,0,2.5138238502,8
4.853675,909250,1373,27.213536033,28.269180876,36.480663998,20.888530553,14.994166862,9.1336898292,15.966024949,9.0908131717,45.327081155,42.234555537,19.801342155,9.0019661676,11.273655639,41.960025809,30.319535961,38.402564468,22.508981329,0,0,2.4827857413,4
3.44182,909730,1373,9.4032518559,16.65420112,20.327176097,10.397896125,12.544588841,9.396758002,17.130337085,10.464946273,31.712024415,34.229118389,17.381255349,9.5084793739,10.502920687,39.908912724,22.584626354,41.091489085,23.408489969,0,0,1.7836127323,7
2.258954,909781,1373,51.750955341,28.459675675,38.704041303,21.922064608,16.499140556,8.9624169229,16.527633694,9.7750050866,38.871446999,34.968820945,21.627509432,8.754587564,11.124854461,43.613839915,37.910716736,44.26238343,25.946538391,0,0,2.6292831056,9
5.53521,909974,1373,63.19443974,37.172786154,44.744246596,32.670893609,19.597666248,9.785302431,17.189824196,11.044202321,43.175300702,52.888579748,27.508773763,11.696108349,13.58576417,49.620288578,39.908826677,47.223392261,20.38644071,0,0,3.7381712526,8
4.139969,910698,1373,46.139903198,27.55848957,34.179956577,18.513849918,19.199963862,10.895207926,18.388845119,8.6250068256,33.110345472,37.012350629,22.256860292,10.712541325,14.924391473,52.82467811,34.145732058,35.760318507,21.556947027,0,0,3.2932001787,8
3.125789,910920,1373,53.47618942,24.288492286,37.596093445,25.083398038,15.732991831,9.2066735393,15.163507557,10.124494255,44.133912777,37.806205653,19.831431624,9.892997902,10.975735843,41.69794873,22.049785046,35.948249549,21.706237506,0,0,2.3169824674,4
2.282692,910922,1373,18.339515651,25.015005238,26.780838547,17.392771256,12.920418851,9.2544751422,16.059482576,9.1871015337,32.393053459,40.32113883,21.988647084,10.022026977,10.702926388,37.534663445,33.665408475,29.180902926,23.919655766,0,0,1.8543953593,8
4.207868,910952,1373,40.910546146,25.58674391,40.036184801,25.938210447,16.269800882,9.0751677515,16.505457069,8.6020705143,44.997011706,34.860793914,19.419350255,10.230297244,11.859228181,40.309002167,31.347714742,48.949101803,22.9538967,0,0,2.9469893124,10
3.143689,1298169,1373,46.795761522,32.586175416,36.223319882,25.508364535,20.830343857,12.124327519,18.375306648,9.912451154,35.579212793,44.287528173,22.403465531,10.436374882,11.051596243,41.218864563,37.882230762,48.437587861,18.320648217,0,0,3.4602485637,10
2.831824,1509073,1373,44.976598901,30.978753556,35.913125804,19.77916536,14.342230434,9.133072492,15.910219603,10.109219794,35.788953857,39.750348567,22.645906835,9.9678297918,11.886492306,41.234520565,41.514741819,39.359057516,23.874342558,0,0,2.4879800957,1
1.529708,1524414,1373,39.418770726,31.312756403,45.8759007,28.144431179,16.021274,10.129512013,14.716192758,9.2928714403,46.60341031,32.370177992,20.192679738,9.9789367728,11.64988037,45.834761759,28.172857082,42.863487184,22.42443346,0,0,2.7945950105,4
1.080417,1524415,1373,33.386825469,31.798795669,32.211223223,17.350864956,14.999712564,9.0143453461,15.686360184,8.929609264,33.146848955,36.716893801,21.644434342,9.6722081008,10.044590051,37.099866225,37.683980222,35.87281124,25.762357352,16.045531405,0,1.8125510246,7
3.034741,1524416,1373,20.881510726,22.330841686,37.809810884,19.835430146,13.250008914,9.4457750613,14.794277853,8.9716111527,33.254287406,33.448816791,20.988775512,8.9985078277,10.334514008,39.990229768,26.126602498,44.239228578,22.756967589,0,1,1.8910997217,10
1.3499785667,753558,1032,35.910788323,22.824643674,35.32335231,21.284622748,18.243474806,10.044527309,14.830475746,9.1844379033,39.640818012,26.388549516,17.314486779,10.027880666,9.5947131738,35.623545529,33.809901446,53.22196352,23.679037128,0,0,2.3377517535,2
-0.134148551,753577,1032,42.664845865,21.921156811,31.952499426,17.975664162,16.95599617,9.2588230758,16.476668318,8.8986775094,38.36152326,30.699142536,17.877384427,8.6985847108,11.101425741,40.645326016,29.828884511,31.804130288,24.589782517,0,0,1.7835734057,3
3.230017,905947,1032,37.253327817,28.650325315,30.923000583,24.071650542,18.587271614,7.7728611303,15.481067203,8.4450757851,33.132635014,27.956452195,16.537715788,9.3714724475,10.432184761,36.421067563,30.407652637,48.92367853,22.564900187,23.021893051,1,1.5878161268,6
1.5679480202,905948,1032,58.560360675,29.592524579,37.23127105,23.161819177,21.462298759,10.392422187,18.338842368,10.43895736,42.559717562,33.709636537,22.599068732,11.307576203,12.655781679,46.068687804,33.073670463,51.593407945,20.213658125,0,0,3.6550583997,6
